stage,mode,optimize,smooth,angle_step,smoothing,sensitivity,fps,scenario,seed,first_arrival_ms,settle_ms,rms_error_deg,overshoot_yaw_deg,overshoot_pitch_deg,max_yaw_speed_deg_s,max_pitch_speed_deg_s,max_yaw_acceleration_deg_s2,max_pitch_acceleration_deg_s2,max_yaw_jerk_deg_s3,max_pitch_jerk_deg_s3,p95_yaw_acceleration_deg_s2,p95_pitch_acceleration_deg_s2
frame+packet,Lock,false,0.30,90,0.00,0.50,60,pitch60,20260920,500.000,500.000,9.665707,0.000000,7.949997,0.000000,324.000015,0.000000,1740.000153,0.000000,58800.010681,0.000000,1619.998169
frame+packet,Lock,false,0.30,90,0.00,0.50,60,pitch60,20260921,500.000,500.000,9.374640,0.000000,9.150002,0.000000,357.000008,0.000000,1920.000458,0.000000,75600.006104,0.000000,1800.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,pitch60,20260922,500.000,600.000,9.038107,0.000000,10.650002,0.000000,339.000015,0.000000,2040.000534,0.000000,52799.995422,0.000000,1740.000916
frame+packet,Lock,false,0.30,90,0.00,0.50,60,diagonal,20260915,450.000,450.000,8.852177,5.700005,7.500004,927.000122,285.000019,13500.000000,1920.000076,346800.109863,55200.012207,2819.998169,1740.000916
frame+packet,Lock,false,0.30,90,0.00,0.50,60,diagonal,20260916,450.000,450.000,8.925977,4.950005,7.500004,927.000122,279.000034,13500.000000,1920.000458,352800.109863,50400.016785,2519.998169,1680.000305
frame+packet,Lock,false,0.30,90,0.00,0.50,60,diagonal,20260917,450.000,450.000,8.811175,3.900009,7.050003,927.000122,288.000011,13500.000000,1920.000076,361200.073242,62399.993896,2100.000000,1740.000916
frame+packet,Lock,false,0.30,90,0.00,0.50,60,diagonal,20260918,450.000,450.000,8.643404,4.950005,9.150002,927.000122,324.000015,13500.000000,2280.000114,352800.109863,80399.993896,2519.998169,1740.000916
frame+packet,Lock,false,0.30,90,0.00,0.50,60,diagonal,20260919,450.000,450.000,8.965982,3.600006,7.050003,927.000122,272.999992,13500.000000,1919.999695,363600.097656,51600.006104,1979.998779,1740.000916
frame+packet,Lock,false,0.30,90,0.00,0.50,60,diagonal,20260920,450.000,450.000,9.079663,2.850006,7.500000,927.000122,258.000031,13500.000000,1740.000534,369600.097656,48000.030518,1679.998779,1620.000076
frame+packet,Lock,false,0.30,90,0.00,0.50,60,diagonal,20260921,450.000,450.000,8.931694,4.200005,7.050003,927.000122,276.000023,13500.000000,1920.000458,358800.109863,62400.024414,2219.998169,1740.000916
frame+packet,Lock,false,0.30,90,0.00,0.50,60,diagonal,20260922,400.000,500.000,8.705446,5.250008,7.050003,927.000122,309.000015,13500.000000,2100.000000,350400.085449,73199.996948,2639.999390,1739.999390
frame+packet,Lock,false,0.30,90,0.00,0.50,60,reverse,20260915,-1.000,-1.000,29.902963,-1.000000,-1.000000,960.000000,429.000015,13500.000000,1920.000076,346800.109863,67200.012207,8819.998169,1860.000229
frame+packet,Lock,false,0.30,90,0.00,0.50,60,reverse,20260916,-1.000,-1.000,29.802881,-1.000000,-1.000000,960.000000,408.000031,13500.000000,1980.000305,352800.109863,54000.015259,8219.998169,1859.999847
frame+packet,Lock,false,0.30,90,0.00,0.50,60,reverse,20260917,-1.000,-1.000,29.887171,-1.000000,-1.000000,960.000076,393.000031,13500.000000,1920.000076,361200.073242,62399.993896,7380.001831,1859.999847
frame+packet,Lock,false,0.30,90,0.00,0.50,60,reverse,20260918,-1.000,-1.000,30.147025,-1.000000,-1.000000,960.000000,417.000008,13500.000000,2280.000114,352800.109863,80399.993896,8219.998169,1860.000610
frame+packet,Lock,false,0.30,90,0.00,0.50,60,reverse,20260919,-1.000,-1.000,30.085613,-1.000000,-1.000000,960.000000,414.000015,13500.000000,1919.999695,363600.097656,66000.000000,8039.999390,1800.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,reverse,20260920,-1.000,-1.000,30.435875,-1.000000,-1.000000,960.000000,417.000008,13500.000000,1859.999847,369600.097656,72000.000000,7200.000000,1680.000305
frame+packet,Lock,false,0.30,90,0.00,0.50,60,reverse,20260921,-1.000,-1.000,29.998619,-1.000000,-1.000000,960.000000,423.000031,13500.000000,1920.000458,358800.109863,66000.015259,7619.998169,1800.000763
frame+packet,Lock,false,0.30,90,0.00,0.50,60,reverse,20260922,-1.000,-1.000,29.895899,-1.000000,-1.000000,960.000000,426.000023,13500.000000,2100.000000,350400.085449,73199.996948,8460.000610,1920.001221
frame+packet,Lock,false,0.30,90,0.00,0.50,60,moving,20260915,-1.000,-1.000,3.289696,-1.000000,-1.000000,144.000006,60.000005,1560.000038,660.000038,31200.000763,13200.000763,360.000610,120.001221
frame+packet,Lock,false,0.30,90,0.00,0.50,60,moving,20260916,-1.000,-1.000,3.289696,-1.000000,-1.000000,144.000006,60.000005,1560.000038,660.000038,31200.000763,13200.000763,360.000610,120.001221
frame+packet,Lock,false,0.30,90,0.00,0.50,60,moving,20260917,-1.000,-1.000,3.289696,-1.000000,-1.000000,144.000006,60.000005,1560.000038,660.000038,31200.000763,13200.000763,360.000610,120.001221
frame+packet,Lock,false,0.30,90,0.00,0.50,60,moving,20260918,-1.000,-1.000,3.289696,-1.000000,-1.000000,144.000006,60.000005,1560.000038,660.000038,31200.000763,13200.000763,360.000610,120.001221
frame+packet,Lock,false,0.30,90,0.00,0.50,60,moving,20260919,-1.000,-1.000,3.289696,-1.000000,-1.000000,144.000006,60.000005,1560.000038,660.000038,31200.000763,13200.000763,360.000610,120.001221
frame+packet,Lock,false,0.30,90,0.00,0.50,60,moving,20260920,-1.000,-1.000,3.289696,-1.000000,-1.000000,144.000006,60.000005,1560.000038,660.000038,31200.000763,13200.000763,360.000610,120.001221
frame+packet,Lock,false,0.30,90,0.00,0.50,60,moving,20260921,-1.000,-1.000,3.289696,-1.000000,-1.000000,144.000006,60.000005,1560.000038,660.000038,31200.000763,13200.000763,360.000610,120.001221
frame+packet,Lock,false,0.30,90,0.00,0.50,60,moving,20260922,-1.000,-1.000,3.289696,-1.000000,-1.000000,144.000006,60.000005,1560.000038,660.000038,31200.000763,13200.000763,360.000610,120.001221
frame+packet,Lock,false,0.30,90,0.00,0.50,60,wrap,20260915,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,wrap,20260916,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,wrap,20260917,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,wrap,20260918,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,wrap,20260919,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,wrap,20260920,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,wrap,20260921,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,wrap,20260922,50.000,50.000,0.077855,0.000000,0.000000,30.000000,0.000000,600.000000,0.000000,21599.975586,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,overlap,20260915,300.000,300.000,16.980063,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,780.004883,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,overlap,20260916,300.000,300.000,16.980063,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,780.004883,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,overlap,20260917,300.000,300.000,16.980063,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,780.004883,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,overlap,20260918,300.000,300.000,16.980063,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,780.004883,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,overlap,20260919,300.000,300.000,16.980063,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,780.004883,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,overlap,20260920,300.000,300.000,16.980063,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,780.004883,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,overlap,20260921,300.000,300.000,16.980063,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,780.004883,0.000000
frame+packet,Lock,false,0.30,90,0.00,0.50,60,overlap,20260922,300.000,300.000,16.980063,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,780.004883,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,yaw90,20260915,200.000,200.000,6.473612,10.050003,0.000000,960.000076,0.000000,13440.000916,0.000000,351600.067139,0.000000,4260.000610,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,yaw90,20260916,200.000,200.000,6.462306,9.450005,0.000000,960.000076,0.000000,13440.000916,0.000000,356400.054932,0.000000,4020.001221,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,yaw90,20260917,200.000,200.000,6.444154,8.400009,0.000000,960.000076,0.000000,13440.000916,0.000000,364800.018311,0.000000,3600.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,yaw90,20260918,200.000,200.000,6.456907,9.150009,0.000000,960.000076,0.000000,13440.000916,0.000000,358800.018311,0.000000,3900.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,yaw90,20260919,200.000,200.000,6.439351,8.100006,0.000000,960.000076,0.000000,13440.000916,0.000000,367200.042725,0.000000,3480.001831,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,yaw90,20260920,200.000,200.000,6.430260,7.500008,0.000000,960.000076,0.000000,13440.000916,0.000000,372000.030518,0.000000,3240.002441,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,yaw90,20260921,200.000,200.000,6.451678,8.850006,0.000000,960.000076,0.000000,13440.000916,0.000000,361200.042725,0.000000,3780.001831,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,yaw90,20260922,200.000,200.000,6.467875,9.750008,0.000000,960.000076,0.000000,13440.000916,0.000000,354000.030518,0.000000,4140.002441,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,pitch60,20260915,500.000,650.000,9.281489,0.000000,10.950005,0.000000,354.000015,0.000000,1860.000610,0.000000,69600.006104,0.000000,1799.998474
frame+packet,Lock,false,0.58,90,0.00,0.50,60,pitch60,20260916,500.000,650.000,9.419191,0.000000,11.250000,0.000000,347.999992,0.000000,1859.999847,0.000000,67199.996948,0.000000,1679.997253
frame+packet,Lock,false,0.58,90,0.00,0.50,60,pitch60,20260917,500.000,650.000,9.291286,0.000000,11.100006,0.000000,354.000015,0.000000,1860.000610,0.000000,69600.006104,0.000000,1799.998474
frame+packet,Lock,false,0.58,90,0.00,0.50,60,pitch60,20260918,250.000,600.000,8.830832,0.000000,11.550003,0.000000,330.000000,0.000000,2160.000038,0.000000,43200.012207,0.000000,1739.999390
frame+packet,Lock,false,0.58,90,0.00,0.50,60,pitch60,20260919,500.000,600.000,9.419564,0.000000,10.200005,0.000000,360.000038,0.000000,1920.000458,0.000000,75600.036621,0.000000,1800.003052
frame+packet,Lock,false,0.58,90,0.00,0.50,60,pitch60,20260920,500.000,500.000,9.665707,0.000000,7.949997,0.000000,324.000015,0.000000,1740.000153,0.000000,58800.010681,0.000000,1619.998169
frame+packet,Lock,false,0.58,90,0.00,0.50,60,pitch60,20260921,500.000,500.000,9.395902,0.000000,9.750000,0.000000,360.000038,0.000000,1920.000458,0.000000,76800.018311,0.000000,1800.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,pitch60,20260922,250.000,600.000,9.024763,0.000000,10.950005,0.000000,339.000015,0.000000,2040.000153,0.000000,51600.006104,0.000000,1740.000916
frame+packet,Lock,false,0.58,90,0.00,0.50,60,diagonal,20260915,450.000,450.000,8.864924,9.000000,7.500004,960.000000,285.000019,13500.000000,1920.000076,360000.000000,55200.012207,3840.002441,1740.000916
frame+packet,Lock,false,0.58,90,0.00,0.50,60,diagonal,20260916,450.000,450.000,8.935157,8.250000,7.500004,960.000000,279.000034,13500.000000,1920.000458,366000.000000,50400.016785,3540.002441,1680.000305
frame+packet,Lock,false,0.58,90,0.00,0.50,60,diagonal,20260917,450.000,450.000,8.815563,7.199997,7.050003,960.000000,288.000011,13500.000000,1920.000076,374400.024414,62399.993896,3120.001221,1740.000916
frame+packet,Lock,false,0.58,90,0.00,0.50,60,diagonal,20260918,200.000,450.000,8.651113,8.099998,9.150002,960.000000,324.000015,13500.000000,2280.000114,367200.012207,80399.993896,3480.001831,1740.000916
frame+packet,Lock,false,0.58,90,0.00,0.50,60,diagonal,20260919,450.000,450.000,8.982123,6.900002,7.500000,960.000000,272.999992,13500.000000,1919.999695,376799.987793,44400.054932,3000.000000,1739.999390
frame+packet,Lock,false,0.58,90,0.00,0.50,60,diagonal,20260920,450.000,450.000,9.090777,6.150002,7.950001,960.000000,260.999985,13500.000000,1740.000534,382799.987793,51600.036621,2700.000000,1619.999695
frame+packet,Lock,false,0.58,90,0.00,0.50,60,diagonal,20260921,450.000,450.000,8.937407,7.500000,7.050003,960.000000,276.000023,13500.000000,1920.000458,372000.000000,62400.024414,3240.002441,1740.000916
frame+packet,Lock,false,0.58,90,0.00,0.50,60,diagonal,20260922,400.000,500.000,8.725856,8.550003,7.500000,960.000000,309.000015,13500.000000,2100.000000,363599.975586,72000.015259,3660.000610,1739.999390
frame+packet,Lock,false,0.58,90,0.00,0.50,60,reverse,20260915,-1.000,-1.000,29.923140,-1.000000,-1.000000,960.000000,432.000008,13500.000000,1920.000076,360000.000000,68399.978638,10620.001221,1859.999084
frame+packet,Lock,false,0.58,90,0.00,0.50,60,reverse,20260916,-1.000,-1.000,29.818070,-1.000000,-1.000000,960.000000,411.000023,13500.000000,1980.000305,366000.000000,55200.012207,10020.001221,1859.999847
frame+packet,Lock,false,0.58,90,0.00,0.50,60,reverse,20260917,-1.000,-1.000,29.891941,-1.000000,-1.000000,960.000000,396.000023,13500.000000,1920.000076,374400.024414,63600.006104,9179.998779,1859.999847
frame+packet,Lock,false,0.58,90,0.00,0.50,60,reverse,20260918,-1.000,-1.000,30.146497,-1.000000,-1.000000,960.000000,417.000008,13500.000000,2280.000114,367200.012207,80399.993896,9900.000000,1860.000610
frame+packet,Lock,false,0.58,90,0.00,0.50,60,reverse,20260919,-1.000,-1.000,30.099473,-1.000000,-1.000000,960.000000,417.000008,13500.000000,1919.999695,376799.987793,67199.996948,8939.999390,1800.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,reverse,20260920,-1.000,-1.000,30.436480,-1.000000,-1.000000,960.000000,417.000008,13500.000000,1859.999847,382799.987793,72000.000000,8339.999390,1680.000305
frame+packet,Lock,false,0.58,90,0.00,0.50,60,reverse,20260921,-1.000,-1.000,30.025588,-1.000000,-1.000000,960.000000,426.000023,13500.000000,1920.000458,372000.000000,67199.981689,9420.001221,1800.000763
frame+packet,Lock,false,0.58,90,0.00,0.50,60,reverse,20260922,-1.000,-1.000,29.901570,-1.000000,-1.000000,960.000000,426.000023,13500.000000,2100.000000,363599.975586,72000.015259,10260.000610,1919.999695
frame+packet,Lock,false,0.58,90,0.00,0.50,60,moving,20260915,-1.000,-1.000,2.490061,-1.000000,-1.000000,144.000006,60.000005,1800.000000,720.000029,36000.000000,14400.000572,359.999084,120.001221
frame+packet,Lock,false,0.58,90,0.00,0.50,60,moving,20260916,-1.000,-1.000,2.490061,-1.000000,-1.000000,144.000006,60.000005,1800.000000,720.000029,36000.000000,14400.000572,359.999084,120.001221
frame+packet,Lock,false,0.58,90,0.00,0.50,60,moving,20260917,-1.000,-1.000,2.490061,-1.000000,-1.000000,144.000006,60.000005,1800.000000,720.000029,36000.000000,14400.000572,359.999084,120.001221
frame+packet,Lock,false,0.58,90,0.00,0.50,60,moving,20260918,-1.000,-1.000,2.490061,-1.000000,-1.000000,144.000006,60.000005,1800.000000,720.000029,36000.000000,14400.000572,359.999084,120.001221
frame+packet,Lock,false,0.58,90,0.00,0.50,60,moving,20260919,-1.000,-1.000,2.490061,-1.000000,-1.000000,144.000006,60.000005,1800.000000,720.000029,36000.000000,14400.000572,359.999084,120.001221
frame+packet,Lock,false,0.58,90,0.00,0.50,60,moving,20260920,-1.000,-1.000,2.490061,-1.000000,-1.000000,144.000006,60.000005,1800.000000,720.000029,36000.000000,14400.000572,359.999084,120.001221
frame+packet,Lock,false,0.58,90,0.00,0.50,60,moving,20260921,-1.000,-1.000,2.490061,-1.000000,-1.000000,144.000006,60.000005,1800.000000,720.000029,36000.000000,14400.000572,359.999084,120.001221
frame+packet,Lock,false,0.58,90,0.00,0.50,60,moving,20260922,-1.000,-1.000,2.490061,-1.000000,-1.000000,144.000006,60.000005,1800.000000,720.000029,36000.000000,14400.000572,359.999084,120.001221
frame+packet,Lock,false,0.58,90,0.00,0.50,60,wrap,20260915,50.000,50.000,0.063236,0.000000,0.000000,32.999878,0.000000,659.997559,0.000000,23999.877930,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,wrap,20260916,50.000,50.000,0.063236,0.000000,0.000000,32.999878,0.000000,659.997559,0.000000,23999.877930,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,wrap,20260917,50.000,50.000,0.063236,0.000000,0.000000,32.999878,0.000000,659.997559,0.000000,23999.877930,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,wrap,20260918,50.000,50.000,0.063236,0.000000,0.000000,32.999878,0.000000,659.997559,0.000000,23999.877930,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,wrap,20260919,50.000,50.000,0.063236,0.000000,0.000000,32.999878,0.000000,659.997559,0.000000,23999.877930,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,wrap,20260920,50.000,50.000,0.063236,0.000000,0.000000,32.999878,0.000000,659.997559,0.000000,23999.877930,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,wrap,20260921,50.000,50.000,0.063236,0.000000,0.000000,32.999878,0.000000,659.997559,0.000000,23999.877930,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,wrap,20260922,50.000,50.000,0.063236,0.000000,0.000000,32.999878,0.000000,659.997559,0.000000,23999.877930,0.000000,0.000000,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,overlap,20260915,250.000,250.000,16.975758,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,659.997559,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,overlap,20260916,250.000,250.000,16.975758,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,659.997559,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,overlap,20260917,250.000,250.000,16.975758,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,659.997559,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,overlap,20260918,250.000,250.000,16.975758,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,659.997559,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,overlap,20260919,250.000,250.000,16.975758,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,659.997559,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,overlap,20260920,250.000,250.000,16.975758,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,659.997559,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,overlap,20260921,250.000,250.000,16.975758,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,659.997559,0.000000
frame+packet,Lock,false,0.58,90,0.00,0.50,60,overlap,20260922,250.000,250.000,16.975758,0.000000,0.000000,960.000076,0.000000,13440.000916,0.000000,268800.018311,0.000000,659.997559,0.000000
frame+packet,Lock,false,0.80,90,0.00,0.50,60,yaw90,20260915,200.000,200.000,6.470657,9.900009,0.000000,960.000076,0.000000,13440.000916,0.000000,352800.018311,0.000000,4080.001831,0.000000
frame+packet,Lock,false,0.80,90,0.00,0.50,60,yaw90,20260916,200.000,200.000,6.462241,9.450005,0.000000,960.000076,0.000000,13440.000916,0.000000,356400.054932,0.000000,3900.000000,0.000000
frame+packet,Lock,false,0.80,90,0.00,0.50,60,yaw90,20260917,200.000,200.000,6.441666,8.250008,0.000000,960.000076,0.000000,13440.000916,0.000000,366000.030518,0.000000,3420.001221,0.000000
frame+packet,Lock,false,0.80,90,0.00,0.50,60,yaw90,20260918,200.000,200.000,6.456842,9.150009,0.000000,960.000076,0.000000,13440.000916,0.000000,358800.018311,0.000000,3780.001831,0.000000
frame+packet,Lock,false,0.80,90,0.00,0.50,60,yaw90,20260919,200.000,200.000,6.436949,7.950005,0.000000,960.000076,0.000000,13440.000916,0.000000,368400.054932,0.000000,3300.000000,0.000000
frame+packet,Lock,false,0.80,90,0.00,0.50,60,yaw90,20260920,200.000,200.000,6.430195,7.500008,0.000000,960.000076,0.000000,13440.000916,0.000000,372000.030518,0.000000,3120.001221,0.000000
frame+packet,Lock,false,0.80,90,0.00,0.50,60,yaw90,20260921,200.000,200.000,6.451613,8.850006,0.000000,960.000076,0.000000,13440.000916,0.000000,361200.042725,0.000000,3660.000610,0.000000
frame+packet,Lock,false,0.80,90,0.00,0.50,60,yaw90,20260922,200.000,200.000,6.465004,9.600006,0.000000,960.000076,0.000000,13440.000916,0.000000,355200.042725,0.000000,3960.000610,0.000000
frame+packet,Lock,false,0.80,90,0.00,0.50,60,pitch60,20260915,500.000,650.000,9.281489,0.000000,10.950005,0.000000,354.000015,0.000000,1860.000610,0.000000,69600.006104,0.000000,1799.998474
